CNS,RFC,PROVEEDOR,PARTIDA,CLAVE ,DESCRIPCIÓN,UNIDAD DE MEDIDA,CLAVE (SAICA),"DESCRIPCIÓN
 (SAICA)",UNIDAD DE MEDIDA (SAICA),CANTIDAD RECIBIDA,FECHA DE ENTREGA,LUGAR DE ENTREGA,CONTRATO,REMISION,PEDIDO,LOTE,CADUCIDAD,FOLIO ,OBSERVACIONES ,COSTO UNITARIO PESOS,"COSTO UNITARIO PESOS (UNOPS) CON IVA
PARTIDA 2541",COSTO UNITARIO PESOS (UNOPS) SIN IVA,COSTO UNITARIO DOLARES (UNOPS),COSTO UNITARIO EN DOLARES,TIPO DE CAMBIO,COSTO UNITARIO SIN IVA,PRECIO UNITARIO SIN IVA,IVA,PIEZAS,PRECIO UNITARIO CON IVA SIN IVA,SUBTOTAL,IVA.1,IMPORTE TOTAL,MARCA,FABRICANTE,FECHA DE FABRICACIÓN,CADUCIDAD CONFORME A CERTIFICADO,TIPO DE ENTREGA,LICITACION/PROCEDIMIENTO,RESPONSABLE,REVISO,TIPO DE RED,FECHA DE CAPTURA,EPA
8024,ODI1603114S7,"ORVI DISTRIBUCIONES, S.A. DE C.V.",2531,010.000.4167.00,ACIDO RISEDRONICO GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: RISEDRONATOSODICO 35 MG ENVASE CON 4 GRAGEAS O TABLETAS.,Pieza,010.000.4167.00,ACIDO RISEDRONICO GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: RISEDRONATOSODICO 35 MG ENVASE CON 4 GRAGEAS O TABLETAS.,Pieza,1,2025-09-15,JARDIN,IB/2962/2025,4267966424,IMBB-09-02-2025-09193666-E001,RRS099,2027-06-30 00:00:00,4643,,17.38,,0,,0,,17.38,17.38,0.0,1,17.38,17.38,0.0,17.38,REOSVEC,LABORATORIO RAAM DE SAHUAYO S.A. DE C.V.,2025-06-30,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-51-2025,LAURA VIANETH,ARACELI,NAN,2025-09-15,NAN
8025,ODI1603114S7,"ORVI DISTRIBUCIONES, S.A. DE C.V.",2531,010.000.4167.00,ACIDO RISEDRONICO GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: RISEDRONATOSODICO 35 MG ENVASE CON 4 GRAGEAS O TABLETAS.,Pieza,010.000.4167.00,ACIDO RISEDRONICO GRAGEA O TABLETA CADA GRAGEA O TABLETA CONTIENE: RISEDRONATOSODICO 35 MG ENVASE CON 4 GRAGEAS O TABLETAS.,Pieza,57,2025-09-15,JARDIN,IB/2963/2025,3508556547,IMBB-09-02-2025-09192175-U013,RRS099,2027-06-30 00:00:00,4644,,17.38,,0,,0,,17.38,17.38,0.0,57,17.38,990.66,0.0,990.66,REOSVEC,LABORATORIO RAAM DE SAHUAYO S.A. DE C.V.,2025-06-30,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-51-2025,LAURA VIANETH,ARACELI,NAN,2025-09-15,NAN
8026,EQU920220A97,"ESIGAR QUIRURGICA, S.A. DE C.V.",2541,060.166.0103,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO,FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CONAGUJA. LONGITUD: 17- 24 MM, CALIBRE: 24 G. ENVASE CON 50 PIEZAS. PARA LAADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITECADA INSTITUCION.",Pieza,060.166.0103,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO, FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CON AGUJA. LONGITUD: 17- 24 MM, CALIBRE: 24 G. *PARA LA ADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADA INSTITUCION.  ",ENV50PZA,387,2025-09-17,JARDIN,IB/2760/2025,2341609003,IMBB-09-02-2025-09201703-U013,0125002,2030-01-15 00:00:00,4646,,198.0,,0,,0,,198.0,198.0,31.68,387,229.68,76626.0,12260.16,88886.16,ESTRUCAT,ESIGAR QUIRURGICA S.A. DE C.V.,2025-01-15,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-45-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8027,EQU920220A97,"ESIGAR QUIRURGICA, S.A. DE C.V.",2541,060.168.6629,CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENOFLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO RADIOPACO CON AGUJA.LONGITUD: 46-52 MM CALIBRE: 16 G. ENVASE CON 50 PIEZAS. *PARA LA ADQUISICION DEESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADAINSTITUCION.,Pieza,060.168.6629,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO, FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CON AGUJA. LONGITUD: 46-52 MM, CALIBRE: 16 G. *PARA LA ADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADA INSTITUCION.  ",ENV50PZA,227,2025-09-17,JARDIN,IB/2760/2025,1161672909,IMBB-09-02-2025-09201705-U013,0523004,2028-04-30 00:00:00,4647,,206.5,,0,,0,,206.5,206.5,33.04,227,239.54,46875.5,7500.08,54375.58,ESTRUCAT,ESIGAR QUIRURGICA S.A. DE C.V.,2023-05-17,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-45-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8028,EQU920220A97,"ESIGAR QUIRURGICA, S.A. DE C.V.",2541,060.168.6686,CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENOFLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO RADIOPACO CON AGUJA.LONGITUD: 23-27 MM CALIBRE: 22 G. ENVASE CON 50 PIEZAS. *PARA LA ADQUISICION DEESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADAINSTITUCION.,Pieza,060.168.6686,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO, FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CON AGUJA. LONGITUD: 23- 27 MM, CALIBRE: 22 G. *PARA LA ADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADA INSTITUCION.  ",ENV50PZA,812,2025-09-17,JARDIN,IB/2240/2025,3276276321,IMBB-09-02-2025-09192355-U013,0625012,2030-06-23 00:00:00,4648,,213.4,,0,,0,,213.4,213.4,34.144,812,247.544,173280.8,27724.928,201005.728,ESTRUCAT,ESIGAR QUIRURGICA S.A. DE C.V.,2025-06-23,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8029,EQU920220A97,"ESIGAR QUIRURGICA, S.A. DE C.V.",2541,060.168.6645,CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENOFLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO RADIOPACO CON AGUJA.LONGITUD: 28-34 MM CALIBRE: 18 G. ENVASE CON 50 PIEZAS. *PARA LA ADQUISICION DEESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADAINSTITUCION.,Pieza,060.168.6645,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO, FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CON AGUJA. LONGITUD: 28-34 MM, CALIBRE: 18 G. *PARA LA ADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADA INSTITUCION.  ",ENV50PZA,823,2025-09-17,JARDIN,IB/2240/2025,311226460,IMBB-09-02-2025-09192353-U013,0125001,2030-01-08 00:00:00,4645,,220.0,,0,,0,,220.0,220.0,35.2,823,255.2,181059.99999999997,28969.600000000002,210029.59999999998,ESTRUCAT,ESIGAR QUIRURGICA S.A. DE C.V.,2025-01-08,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8030,EQU920220A97,"ESIGAR QUIRURGICA, S.A. DE C.V.",2541,060.168.6660,CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENOFLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO RADIOPACO CON AGUJA.LONGITUD: 28-34 MM CALIBRE: 20 G. ENVASE CON 50 PIEZAS. *PARA LA ADQUISICION DEESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADAINSTITUCION.,Pieza,060.168.6660,"CATETERES. PARA VENOCLISIS. DE FLUOROPOLIMEROS (POLITETRAFLUORETILENO, FLUORETILENPROPILENO Y ETILENTRIFLUORETILENO) O POLIURETANO, RADIOPACO, CON AGUJA. LONGITUD: 28- 34 MM, CALIBRE: 20 G. *PARA LA ADQUISICION DE ESTAS CLAVES DEBERA ACATARSE EL MATERIAL ESPECIFICO QUE SOLICITE CADA INSTITUCION.  ",ENV50PZA,7,2025-09-17,JARDIN,IB/2239/2025,972098694,IMBB-09-02-2025-09193712-E001,0423003,2028-03-30 00:00:00,4651,,220.0,,0,,0,,220.0,220.0,35.2,7,255.2,1539.9999999999998,246.40000000000003,1786.3999999999999,ESTRUCAT,ESIGAR QUIRURGICA S.A. DE C.V.,2023-04-11,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8031,BME820511SU5,"BAYER DE MEXICO, S.A. DE C.V.",2531,010.000.2208.00,LEVONORGESTREL POLVO EL DISPOSITIVO CON POLVO CONTIENE: LEVONORGESTREL(MICRONIZADO) 52 MG ENVASE CON UN DISPOSITIVO.,Pieza,2208,LEVONORGESTREL POLVO EL DISPOSITIVO CON POLVO CONTIENE: LEVONORGESTREL (MICRONIZADO) 52 MG ENVASE CON UN DISPOSITIVO. 52 mg ,ENV1ENV,8000,2025-09-17,JARDIN,IB/1541/2025,4108754600,GSRB-09-02-2025-09203876-U013,TU04A5K,2027-05-31 00:00:00,4649,,580.0,,0,,0,,580.0,580.0,0.0,8000,580.0,4640000.0,0.0,4640000.0,MIRENA,"BAYER DE MEXICO, S.A. DE C.V.",2024-05-05,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8032,PRO170519AI9,"PROFACE, S.A. DE C.V.",2541,060.066.1011,"ANTISEPTICOS. SOLUCION ANTISEPTICA CON GLUCONATO DE CLORHEXIDINA DE 0.5 HASTA EL2%, ALCOHOL ETILICO O ISOPROPILICO ENTRE 60-80%, Y AGENTES EMOLIENTES. COMOCOMPLEMENTO PARA EL LAVADO QUIRURGICO Y MEDICO; NO REQUIERE DE ENJUAGUE,CEPILLADO NI SECADO. CON DISPENSADOR REUSABLE QUE EVITA EL CONTACTO CON LA PIELUNA VEZ RECIBIDO EL ANTISEPTICO Y PROPORCIONADO POR EL FABRICANTE CUANDO SEDETERIORE. ENVASE CON 500 ML.",Pieza,060.066.1011,"Solución antiséptica con gluconato de clorhexidina de 0.5 al 1%, alcohol etílico o isopropílico entre 60-80%, y agentes emolientes. Como complemento para el lavado quirúrgico y médico; no requiere enjuague, cepillado ni secado. Con dispersador reusable que evita el contacto con la piel una vez recibido el antiséptico y proporcionado por el fabricante cuando se deteriore.  ",Envase con 500 ml.,353,2025-09-17,JARDIN,IB/2070/2025,3292382933,IMBB-09-02-2025-09204251-U013,5021,2027-02-25 00:00:00,4650,,67.45,,0,,0,,67.45,67.45,10.792,353,78.242,23809.850000000002,3809.576,27619.426000000003,HIBIEX,"PROFACE, S.A. DE C.V.",2025-02-25,,IMSS-BIENESTAR,AA-47-AYO-047AYO954-I-247-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8033,ITU781018RN1,"INDUSTRIAS TUK, S.A. DE C.V.",2541,060.203.0207,CINTAS. PARA ESTERILIZACION EN VAPOR A PRESION. TAMAÃ‘O: 18 MM X 50 M. ROLLO.,Pieza,060.203.0207,CINTAS TESTIGO DE 18 MM DE ANCHO X 50 M DE LARGO PARA ESTERILIZACION EN VAPOR A PRESION.  ,ROLLO,16,2025-09-17,JARDIN,IB/2275/2025,114638155,IMBB-09-02-2025-09193716-E001,2505,2027-05-31 00:00:00,4652,,28.2,,0,,0,,28.2,28.2,4.512,16,32.711999999999996,451.19999999999993,72.192,523.3919999999999,TUK,"INDUSTRIAS TUK, S.A. DE C.V.",2025-07-01,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8034,ITU781018RN1,"INDUSTRIAS TUK, S.A. DE C.V.",2541,060.203.0207,CINTAS. PARA ESTERILIZACION EN VAPOR A PRESION. TAMAÃ‘O: 18 MM X 50 M. ROLLO.,Pieza,060.203.0207,CINTAS TESTIGO DE 18 MM DE ANCHO X 50 M DE LARGO PARA ESTERILIZACION EN VAPOR A PRESION.  ,ROLLO,1000,2025-09-17,JARDIN,IB/2276/2025,1248380336,IMBB-09-02-2025-09201709-U013,2505,2027-05-31 00:00:00,4653,,28.2,,0,,0,,28.2,28.2,4.512,1000,32.711999999999996,28199.999999999996,4512.0,32711.999999999996,TUK,"INDUSTRIAS TUK, S.A. DE C.V.",2025-07-01,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8035,ITU781018RN1,"INDUSTRIAS TUK, S.A. DE C.V.",2541,060.869.0251,TELAS ADHESIVAS. DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD: 10 M.ANCHO: 7.50 CM. PRESENTACION: 4 PIEZAS.,Pieza,060.869.0251,"TELAS ADHESIVAS DE ACETATO, CON ADHESIVO EN UNA DE SUS CARAS LONGITUD 10 M ANCHO 7.50 CM.  ",ENVASE CON 4 PIEZAS,600,2025-09-17,JARDIN,IB/2276/2025,3753895286,IMBB-09-02-2025-09192423-U013,2505,2027-07-31 00:00:00,4654,,221.0,,0,,0,,221.0,221.0,35.36,600,256.36,132600.0,21216.0,153816.0,TUK,"INDUSTRIAS TUK, S.A. DE C.V.",2025-07-01,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8036,ITU781018RN1,"INDUSTRIAS TUK, S.A. DE C.V.",2541,060.869.0152,TELAS ADHESIVAS. DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD: 10 M.ANCHO: 2.50 CM. PRESENTACION: 12 PIEZAS.,Pieza,060.869.0152,TELAS ADHESIVAS DE ACETATO CON ADHESIVO EN UNA DE SUS CARAS. LONGITUD 10 M ANCHO. 2.50 CM.  ,ENVASE CON 12 PIEZAS,459,2025-09-17,JARDIN,IB/2276/2025,1305185271,IMBB-09-02-2025-09201716-U013,2505,2027-05-31 00:00:00,4655,,222.0,,0,,0,,222.0,222.0,35.52,459,257.52,101897.99999999999,16303.680000000002,118201.68,TUK,"INDUSTRIAS TUK, S.A. DE C.V.",2025-07-01,,IMSS-BIENESTAR,IA-12-NEF-012NEF001-I-30-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8037,SAN190509SQ6,"SANBARI, S.A. DE C.V.",2541,060.132.0054,BRAZALETES. PARA IDENTIFICACION. DE PLASTICO. ADULTO. ENVASE CON 100 PIEZAS.,Pieza,060.132.0054,BRAZALETES PARA IDENTIFICACION. DE PLASTICO. ADULTO.  ,PIEZA,1693,2025-09-17,JARDIN,IB/1776/2025,2037472388,IMBB-09-02-2025-09094534-U013,000107250024,2030-07-30 00:00:00,4657,,34.8,,0,,0,,34.8,34.8,5.568,1693,40.367999999999995,58916.399999999994,9426.624,68343.02399999999,SANBARI,"SANBARI, S.A. DE C.V.",2025-07-01,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8038,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.841.0619,SUTURAS. SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM CALIBRE DELA SUTURA: 3-0 CARACTERISTICAS DE LA AGUJA: 1/2 CIRCULO AHUSADA (25-26 MM).ENVASE CON 12 PIEZAS.,Pieza,060.841.0619,SUTURAS SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 3-0. CARACTERISTICAS DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM).  ,ENVASE CON 12 PIEZAS,179,2025-09-17,JARDIN,IB/2766/2025,1621249647,IMBB-09-02-2025-09192416-U013,2517942N,2030-05-18 00:00:00,4660,,155.0,,0,,0,,155.0,155.0,24.8,179,179.8,27745.0,4439.2,32184.2,SOFSILK ®,POLY SUTURE INDUSTRIA E COMERCIO LTDA.,2025-05-19,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-45-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8039,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.841.0619,SUTURAS. SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM CALIBRE DELA SUTURA: 3-0 CARACTERISTICAS DE LA AGUJA: 1/2 CIRCULO AHUSADA (25-26 MM).ENVASE CON 12 PIEZAS.,Pieza,060.841.0619,SUTURAS SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 3-0. CARACTERISTICAS DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM).  ,ENVASE CON 12 PIEZAS,170,2025-09-17,JARDIN,IB/2766/2025,1621249647,IMBB-09-02-2025-09192416-U013,2432727N,2029-07-10 00:00:00,4660,,155.0,,0,,0,,155.0,155.0,24.8,170,179.8,26350.000000000004,4216.0,30566.000000000004,SOFSILK ®,POLY SUTURE INDUSTRIA E COMERCIO LTDA.,2024-07-11,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-45-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8040,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.841.0619,SUTURAS. SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA: 75 CM CALIBRE DELA SUTURA: 3-0 CARACTERISTICAS DE LA AGUJA: 1/2 CIRCULO AHUSADA (25-26 MM).ENVASE CON 12 PIEZAS.,Pieza,060.841.0619,SUTURAS SEDA NEGRA TRENZADA CON AGUJA. LONGITUD DE LA HEBRA 75 CM. CALIBRE DE LA SUTURA 3-0. CARACTERISTICAS DE LA AGUJA 1/2 CIRCULO AHUSADA (25-26 MM).  ,ENVASE CON 12 PIEZAS,42,2025-09-17,JARDIN,IB/2766/2025,1621249647,IMBB-09-02-2025-09192416-U013,2449855N,2029-09-22 00:00:00,4660,,155.0,,0,,0,,155.0,155.0,24.8,42,179.8,6510.0,1041.6000000000001,7551.6,SOFSILK ®,POLY SUTURE INDUSTRIA E COMERCIO LTDA.,2024-09-23,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-45-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8041,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,1130,2025-09-17,JARDIN,IB/2517/2025,3701577125,IMBB-09-02-2025-09180401-U013,25F0432JZX,2030-06-10 00:00:00,4659,,169.0,,0,,0,,169.0,169.0,27.04,1130,196.04,190969.99999999997,30555.2,221525.19999999998,SHILEY™ TUBOTRAQUEAL ORAL/NASAL.,COVIDIEN LLC.,2025-06-10,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-37-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8042,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,7,2025-09-17,JARDIN,IB/2517/2025,3701577125,IMBB-09-02-2025-09180401-U013,25F0544JZX,2030-06-17 00:00:00,4659,,169.0,,0,,0,,169.0,169.0,27.04,7,196.04,1183.0,189.28,1372.28,SHILEY™ TUBOTRAQUEAL ORAL/NASAL.,COVIDIEN LLC.,2025-06-17,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-37-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
8043,KME590502HY7,"KENDALL DE MEXICO, S.A. DE C.V.",2541,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,060.172.0105,TUBOS. TUBOS ENDOTRAQUEALES DE PLASTICO GRADO MEDICO TRANSPARENTE. COMPUESTOSPOR UNA VALVULA Y TUBO DE INFLADO TUBO CURVA MARGILL PUNTA CON ORIFICIO MURPHY YUNA MARCA RADIO OPACA PARA SU VISUALIZACION RADIOGRAFICA. EL ACCESO AL LUMEN SEEJECUTA POR MEDIO DE UN CONECTOR TIPO LUER. CUENTA CON UN LUMEN ADICIONAL CONUNA APERTURA DORSAL ARRIBA DE LA BOCAMANGA DESTINADO AL DRENAJE DEL ESPACIOSUBGLOTICO. ESTAN DESTINADOS A SER INTRODUCIDOS POR LA TRAQUEA DEL PACIENTE ATRAVES DE LA BOCA O NARIZ. PRODUCTO ESTERIL POR OXIDO DE ETILENO EN EMPAQUEINDIVIDUAL DIAMETRO INTERNO: 7.0 MM PIEZA.,Pieza,693,2025-09-17,JARDIN,IB/2517/2025,3701577125,IMBB-09-02-2025-09180401-U013,25F0546JZX,2030-06-17 00:00:00,4659,,169.0,,0,,0,,169.0,169.0,27.04,693,196.04,117117.0,18738.72,135855.72,SHILEY™ TUBOTRAQUEAL ORAL/NASAL.,COVIDIEN LLC.,2025-06-17,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-37-2025,LAURA VIANETH,ARACELI,NAN,2025-09-17,NAN
